Version, File, size, LOC_touched, LOC_added, MAX_LOC_Added, AVG_LOC_Added
14, src/main/resources/config/decider.yml, 17, 23, 20, 5, 2
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java, 40, 174, 107, 18, 46
14, doc/bookieConfigParams.textile, 0, 224, 112, 19, 46
14, site/css/style.sass, 186, 190, 188, 94, 185
14, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java, 0, 94, 47, 24, 47
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java, 0, 254, 127, 64, 127
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ITopologyAwareEnsemblePlacementPolicy.java, 136, 140, 138, 69, 127
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java, 114, 124, 119, 24, 3
14, bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java, 0, 266, 133, 67, 133
14, conf/dlogenv.sh, 75, 83, 79, 20, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java, 269, 455, 362, 33, 1
14, hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java, 0, 322, 161, 81, 161
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java, 75, 89, 82, 14, 55
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSkipListArena.java, 202, 202, 202, 202, 202
14, src/main/java/com/twitter/distributedlog/exceptions/IdleReaderException.java, 0, 68, 34, 11, 34
14, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java, 0, 192, 96, 16, 2
14, src/main/java/com/twitter/distributedlog/exceptions/InvalidStreamNameException.java, 0, 72, 36, 12, 36
14, hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java, 14, 1448, 731, 66, 7
14, src/main/java/com/twitter/distributedlog/bk/LedgerAllocatorUtils.java, 0, 108, 54, 27, 54
14, src/main/java/com/twitter/distributedlog/impl/ZKNamespaceWatcher.java, 0, 268, 134, 45, 133
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java, 158, 160, 159, 40, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java, 142, 146, 144, 48, 1
14, src/main/java/com/twitter/distributedlog/feature/ConfigurationFeatureProvider.java, 0, 152, 76, 38, 76
14, .gitignore, 25, 25, 25, 13, 22
14, bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java, 460, 756, 608, 36, 2
14, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java, 0, 322, 161, 27, 2
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java, 187, 231, 209, 30, 4
14, bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/ComponentStarter.java, 71, 71, 71, 71, 71
14, hedwig-server/pom.xml, 10, 844, 427, 15, 1
14, hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java, 0, 100, 50, 17, 2
14, bookkeeper-server/src/test/resources/networkmappingscript.sh, 39, 43, 41, 14, 14
14, site/_sass/_navbar.sass, 15, 15, 15, 15, 15
14, src/main/java/org/apache/distributedlog/io/IdentityCompressionCodec.java, 118, 162, 140, 28, 15
14, site/docs/development/codebase.md, 0, 6, 3, 2, 3
14, hedwig-client/src/main/cpp/test/throttledeliverytest.cpp, 0, 318, 159, 80, 159
14, docker/scripts/healthcheck.sh, 28, 62, 45, 11, 14
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashMap.java, 493, 495, 494, 247, 1
14, site/community/presentations.md, 31, 31, 31, 31, 31
14, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java, 0, 146, 73, 18, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java, 74, 74, 74, 37, 73
14, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java, 0, 292, 146, 24, 3
14, src/main/java/com/twitter/distributedlog/stats/BKExceptionStatsLogger.java, 0, 218, 109, 55, 109
14, doc/hedwigParams.textile, 0, 184, 92, 31, 92
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java, 2409, 3239, 2824, 67, 12
14, hedwig-client/src/main/cpp/lib/simplesubscriberimpl.cpp, 0, 998, 499, 166, 495
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadLacProcessorV3.java, 109, 115, 112, 37, 2
14, src/test/java/org/apache/distributedlog/common/concurrent/TestFutureUtils.java, 386, 390, 388, 194, 384
14, bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/package-info.java, 22, 44, 33, 8, 3
14, src/main/java/org/apache/distributedlog/common/util/MathUtil.java, 36, 36, 36, 36, 36
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/http/BKHttpServiceProvider.java, 195, 199, 197, 99, 195
14, src/main/java/org/apache/bookkeeper/client/LedgerReader.java, 214, 352, 283, 47, 8
14, site/docs/admin/metrics.md, 0, 82, 41, 21, 41
14, src/main/java/com/twitter/distributedlog/lock/NopDistributedLock.java, 0, 102, 51, 17, 51
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DirectMemoryUtils.java, 57, 57, 57, 57, 57
14, hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java, 0, 738, 369, 28, 10
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java, 0, 374, 187, 94, 187
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/api/LedgerEntry.java, 76, 76, 76, 76, 76
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/feature/FeatureProvider.java, 43, 201, 122, 14, 46
14, src/test/java/com/twitter/distributedlog/TestEntry.java, 0, 690, 345, 173, 345
14, compat-deps/pom.xml, 0, 108, 54, 5, 2
14, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java, 0, 558, 279, 70, 2
14, src/main/java/org/apache/bookkeeper/client/BookKeeperAccessor.java, 40, 42, 41, 21, 40
14, site/docs/4.5.1/admin/autorecovery.md, 128, 158, 143, 29, 11
14, site/_includes/table-of-contents.html, 6, 6, 6, 6, 6
14, bookkeeper-stats-providers/prometheus-metrics-provider/src/test/java/org/apache/bookkeeper/stats/prometheus/TestPrometheusMetricsProvider.java, 54, 54, 54, 54, 54
14, hedwig-client/src/main/cpp/config.h.in, 0, 112, 56, 28, 56
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java, 99, 107, 103, 26, 3
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java, 327, 421, 374, 19, 1
14, src/main/java/com/twitter/distributedlog/util/MonitoredFuturePool.java, 0, 262, 131, 66, 131
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java, 104, 132, 118, 13, 18
14, site/_layouts/community.html, 48, 48, 48, 48, 48
14, src/test/java/com/twitter/distributedlog/zk/TestZKTransaction.java, 0, 194, 97, 49, 97
14, site/_layouts/javadoc-overview.html, 3, 3, 3, 3, 3
14, src/test/java/com/twitter/distributedlog/util/TestFutureUtils.java, 0, 142, 71, 36, 71
14, hedwig-client/src/main/cpp/lib/channel.cpp, 0, 1974, 987, 110, 6
14, hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java, 0, 98, 49, 12, 8
14, hedwig-client/src/main/cpp/lib/subscriberimpl.cpp, 0, 2218, 1109, 79, 1
14, hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java, 0, 44, 22, 11, 22
14, hedwig-server/lib/README, 0, 8, 4, 2, 4
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/server/component/package-info.java, 21, 55, 38, 6, 3
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java, 109, 189, 149, 21, 111
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceStability.java, 0, 102, 51, 26, 51
14, src/main/java/com/twitter/distributedlog/exceptions/LockingException.java, 0, 90, 45, 15, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java, 50, 162, 106, 11, 17
14, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java, 0, 1506, 753, 108, 538
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/http/package-info.java, 20, 90, 55, 9, 40
14, src/main/java/com/twitter/distributedlog/lock/ZKSessionLock.java, 0, 2734, 1367, 456, 4
14, src/main/java/com/twitter/distributedlog/net/NetUtils.java, 0, 148, 74, 37, 74
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestBookieHealthCheck.java, 149, 155, 152, 76, 3
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java, 89, 185, 137, 12, 101
14, hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java, 0, 522, 261, 37, 4
14, src/main/java/com/twitter/distributedlog/BKSyncLogWriter.java, 0, 226, 113, 57, 113
14, site/js/jquery-3.2.1.min.js, 4, 4, 4, 4, 4
14, hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java, 0, 268, 134, 45, 30
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SpeculativeRequestExectuor.java, 0, 190, 95, 14, 46
14, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java, 0, 468, 234, 47, 213
14, bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/CounterImpl.java, 60, 64, 62, 21, 1
14, hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java, 0, 120, 60, 20, 2
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/package-info.html, 0, 58, 29, 15, 29
14, src/test/java/com/twitter/distributedlog/selector/TestLogRecordSelectors.java, 0, 256, 128, 64, 128
14, hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java, 0, 764, 382, 64, 1
14, scripts/README.txt, 0, 78, 39, 20, 39
14, src/test/java/com/twitter/distributedlog/TestLogSegmentMetadata.java, 0, 332, 166, 42, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashSet.java, 416, 418, 417, 209, 1
14, src/main/java/com/twitter/distributedlog/RecordStream.java, 0, 90, 45, 15, 3
14, src/test/java/com/twitter/distributedlog/bk/TestLedgerAllocator.java, 0, 788, 394, 79, 3
14, src/main/thrift/metadata.thrift, 39, 41, 40, 13, 22
14, src/main/java/com/twitter/distributedlog/exceptions/TooManyStreamsException.java, 0, 64, 32, 11, 32
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java, 0, 128, 64, 13, 1
14, src/test/java/com/twitter/distributedlog/TestAsyncReaderLock.java, -19, 1201, 591, 148, 2
14, src/main/java/com/twitter/distributedlog/ReadAheadEntryReader.java, -26, 1958, 966, 483, 992
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java, 0, 952, 476, 238, 476
14, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java, 0, 396, 198, 99, 198
14, bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestSharedResourceManager.java, 256, 256, 256, 256, 256
14, site/community/meeting.md, 19, 19, 19, 19, 19
14, bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java, 76, 78, 77, 39, 76
14, src/main/java/com/twitter/distributedlog/config/PropertiesConfigurationBuilder.java, 0, 80, 40, 20, 40
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java, 0, 172, 86, 22, 61
14, site/docs/4.5.1/api/ledger-adv-api.md, 82, 82, 82, 27, 82
14, src/main/java/com/twitter/distributedlog/util/TimeSequencer.java, 0, 78, 39, 20, 39
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java, 0, 168, 84, 42, 84
14, src/main/java/com/twitter/distributedlog/exceptions/RegionUnavailableException.java, 0, 68, 34, 11, 34
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperClientZKSessionExpiry.java, 79, 81, 80, 40, 1
14, src/main/java/com/twitter/distributedlog/AsyncNotification.java, 0, 66, 33, 11, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java, 140, 140, 140, 140, 140
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/tls/SecurityProviderFactoryFactory.java, 45, 45, 45, 45, 45
14, hedwig-client/src/main/cpp/Makefile.am, 0, 92, 46, 12, 44
14, dlfs/src/main/java/org/apache/distributedlog/fs/DLInputStream.java, 244, 244, 244, 244, 244
14, hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java, 0, 248, 124, 16, 2
14, bin/test-patch-11-findbugs, 0, 312, 156, 78, 156
14, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java, 0, 272, 136, 34, 3
14, bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/package-info.java, 20, 90, 55, 9, 40
14, src/main/java/com/twitter/distributedlog/io/CompressionCodec.java, 0, 166, 83, 28, 3
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java, 0, 94, 47, 16, 47
14, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java, 0, 786, 393, 98, 382
14, src/main/java/com/twitter/distributedlog/net/DNSResolverForRacks.java, 0, 132, 66, 33, 66
14, site/_config.yml, 63, 81, 72, 10, 1
14, site/_sass/vendor/bulma/sass/elements/notification.sass, 31, 31, 31, 31, 31
14, src/main/java/org/apache/distributedlog/common/util/Sequencer.java, 31, 31, 31, 31, 31
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java, 0, 162, 81, 41, 81
14, src/main/java/com/twitter/distributedlog/DLSN.java, 0, 594, 297, 99, 31
14, bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Retries.java, 142, 142, 142, 142, 142
14, src/main/java/com/twitter/distributedlog/annotations/DistributedLogAnnotations.java, 0, 70, 35, 12, 35
14, src/main/java/com/twitter/distributedlog/bk/SimpleLedgerAllocator.java, 0, 1076, 538, 179, 536
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java, 151, 219, 185, 21, 136
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceAudience.java, 0, 112, 56, 28, 56
14, hedwig-client-jms/src/main/resources/findbugsExclude.xml, 0, 96, 48, 24, 48
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java, 109, 117, 113, 28, 3
14, src/main/java/com/twitter/distributedlog/util/LimitedPermitManager.java, 0, 392, 196, 49, 194
14, src/test/java/com/twitter/distributedlog/TestAsyncReaderWriter.java, -6, 4458, 2226, 202, 1
14, hedwig-client/src/main/cpp/lib/eventdispatcher.cpp, 0, 344, 172, 29, 19
14, bookkeeper-benchmark/pom.xml, 176, 444, 310, 9, 1
14, bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/package-info.java, 20, 90, 55, 9, 40
14, src/main/java/org/apache/distributedlog/common/package-info.java, 22, 22, 22, 22, 22
14, hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java, 0, 92, 46, 23, 46
14, hedwig-client/src/main/cpp/lib/channel.h, 0, 1002, 501, 72, 438
14, src/main/java/com/twitter/distributedlog/LogRecordSet.java, 0, 332, 166, 55, 11
14, site/img/logos/bk-logo-with-text.svg, 79, 79, 79, 79, 79
14, src/main/java/com/twitter/distributedlog/io/CompressionUtils.java, 0, 128, 64, 21, 6
14, src/main/java/com/twitter/distributedlog/logsegment/LogSegmentEntryReader.java, -46, 180, 67, 34, 113
14, hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java, 0, 424, 212, 106, 212
14, src/main/java/com/twitter/distributedlog/util/SimplePermitLimiter.java, 0, 240, 120, 24, 5
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java, 0, 658, 329, 165, 329
14, site/docs/4.5.0/deployment/dcos.md, 142, 162, 152, 38, 1
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java, 0, 156, 78, 16, 19
14, hedwig-protocol/Makefile, 0, 52, 26, 13, 26
14, hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java, 0, 810, 405, 45, 2
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyBookie.java, 66, 196, 131, 33, 60
14, bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java, 114, 142, 128, 32, 81
14, conf/hw_server_sample.conf, 0, 20, 10, 5, 10
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java, 34, 102, 68, 23, 21
14, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java, 0, 128, 64, 21, 7
14, hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java, 0, 212, 106, 18, 11
14, bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpRouter.java, 102, 110, 106, 53, 59
14, hedwig-client/src/main/cpp/lib/client.cpp, 0, 136, 68, 8, 4
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java, 87, 95, 91, 30, 80
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java, 193, 197, 195, 65, 172
14, hedwig-client/src/main/cpp/m4/ax_doxygen.m4, 0, 1066, 533, 267, 533
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java, 45, 123, 84, 14, 3
14, src/main/java/com/twitter/distributedlog/metadata/BKDLConfig.java, 0, 804, 402, 134, 3
14, bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java, 0, 418, 209, 105, 209
14, src/main/java/com/twitter/distributedlog/impl/metadata/ZKLogMetadataForReader.java, 0, 206, 103, 52, 103
14, hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java, 0, 880, 440, 110, 437
14, hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java, 0, 124, 62, 31, 62
14, doc/doc.txt, 0, 34, 17, 9, 17
14, hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java, 0, 244, 122, 31, 3
14, src/main/java/com/twitter/distributedlog/LogRecordSetBuffer.java, 0, 130, 65, 33, 65
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java, 165, 171, 168, 34, 64
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopologyImpl.java, 881, 897, 889, 222, 7
14, src/main/java/com/twitter/distributedlog/namespace/DistributedLogNamespace.java, 0, 382, 191, 48, 180
14, hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java, 0, 474, 237, 119, 237
14, site/docs/4.6.0/api/ledger-adv-api.md, 82, 82, 82, 27, 82
14, src/test/java/com/twitter/distributedlog/acl/TestZKAccessControlManager.java, 0, 364, 182, 46, 4
14, site/_sass/vendor/bulma/sass/elements/form.sass, 391, 391, 391, 391, 391
14, hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java, 0, 152, 76, 25, 29
14, bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/NullServiceProvider.java, 0, 196, 98, 20, 46
14, src/main/java/org/apache/distributedlog/thrift/package-info.java, 0, 72, 36, 7, 2
14, src/main/java/com/twitter/distributedlog/limiter/ChainedRequestLimiter.java, 0, 152, 76, 38, 76
14, hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java, 0, 92, 46, 9, 4
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java, 343, 517, 430, 31, 7
14, bin/find-new-patch-available-jiras, 0, 258, 129, 65, 129
14, hedwig-client/src/main/cpp/inc/hedwig/exceptions.h, 0, 116, 58, 15, 57
14, .travis.yml, 43, 43, 43, 43, 43
14, site/_includes/popovers.html, 16, 16, 16, 16, 16
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java, 45, 175, 110, 12, 46
14, bin/test-patch-05-patch-raw-analysis, 0, 340, 170, 57, 165
14, src/main/java/org/apache/distributedlog/io/package-info.java, -42, 108, 33, 7, 12
14, hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java, 0, 330, 165, 83, 165
14, site/docs/4.5.0/getting-started/concepts.md, 202, 214, 208, 69, 203
14, bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java, 0, 160, 80, 40, 80
14, hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java, 0, 112, 56, 28, 56
14, doc/hedwigBuild.textile, 4, 206, 105, 26, 38
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java, 453, 989, 721, 36, 12
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java, 135, 163, 149, 19, 2
14, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java, 0, 1954, 977, 47, 14
14, hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java, 0, 254, 127, 64, 127
14, src/main/java/org/apache/distributedlog/common/util/ReferenceCounted.java, 35, 47, 41, 21, 6
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/discover/RegistrationClient.java, 115, 163, 139, 23, 3
14, hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java, 0, 332, 166, 28, 82
14, hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java, 0, 128, 64, 16, 17
14, hedwig-client/src/main/cpp/lib/clientimpl.h, 0, 1090, 545, 61, 5
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java, 0, 160, 80, 27, 53
14, src/test/java/com/twitter/distributedlog/TestTimedOutTestsListener.java, 183, 183, 183, 183, 183
14, src/main/java/com/twitter/distributedlog/exceptions/UnsupportedMetadataVersionException.java, 0, 64, 32, 11, 32
14, bookkeeper-server/src/test/proto/TestDataFormats.proto, 0, 70, 35, 12, 1
14, hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java, 0, 660, 330, 55, 2
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMapTest.java, 473, 491, 482, 241, 9
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java, 0, 152, 76, 38, 76
14, src/main/java/com/twitter/distributedlog/io/AsyncDeleteable.java, 0, 68, 34, 17, 34
14, hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java, 0, 168, 84, 42, 84
14, site/docs/4.5.0/development/codebase.md, 3, 3, 3, 1, 3
14, src/main/java/com/twitter/distributedlog/impl/logsegment/BKLogSegmentRandomAccessEntryReader.java, 0, 238, 119, 60, 119
14, hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java, 0, 328, 164, 82, 164
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java, 210, 460, 335, 37, 6
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/util/SubTreeCacheTest.java, 322, 344, 333, 167, 11
14, hedwig-client/src/main/cpp/test/main.cpp, 0, 240, 120, 17, 1
14, site/docs/4.5.0/api/distributedlog-api.md, 395, 413, 404, 101, 2
14, src/main/java/com/twitter/distributedlog/rate/MovingAverageRate.java, 0, 48, 24, 12, 24
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/http/ListDiskFilesService.java, 132, 132, 132, 132, 132
14, doc/bookkeeperStream.textile, 0, 248, 124, 62, 124
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SubTreeCache.java, 166, 166, 166, 166, 166
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/util/DoubleByteBufTest.java, 121, 131, 126, 63, 5
14, src/main/java/com/twitter/distributedlog/net/package-info.java, 0, 66, 33, 17, 33
14, src/main/java/org/apache/distributedlog/thrift/BKDLConfigFormat.java, 1335, 1335, 1335, 1335, 1335
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java, 0, 144, 72, 24, 3
14, src/main/java/org/apache/distributedlog/common/util/SchedulerUtils.java, 43, 43, 43, 43, 43
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java, 0, 146, 73, 37, 73
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/package-info.java, 23, 185, 104, 9, 46
14, hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java, 0, 1252, 626, 209, 2
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java, 34, 68, 51, 26, 17
14, src/main/java/com/twitter/distributedlog/io/IdentityCompressionCodec.java, 0, 112, 56, 19, 6
14, dev/docker/Dockerfile, 20, 114, 67, 13, 26
14, hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java, 0, 260, 130, 19, 2
14, src/main/java/com/twitter/distributedlog/MaxTxId.java, 72, 186, 129, 26, 1
14, src/main/java/com/twitter/distributedlog/tools/Tool.java, 0, 486, 243, 122, 243
14, hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java, 0, 286, 143, 20, 12
14, hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java, 0, 140, 70, 35, 70
14, bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/package-info.java, 22, 56, 39, 7, 3
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java, 1607, 1715, 1661, 44, 147
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java, 0, 342, 171, 43, 166
14, hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java, 0, 370, 185, 19, 2
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java, 248, 250, 249, 125, 1
14, bookkeeper-stats-providers/twitter-science-provider/pom.xml, 92, 126, 109, 14, 57
14, hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java, 0, 272, 136, 19, 2
14, site/docs/4.5.0/api/ledger-api.md, 473, 491, 482, 121, 3
14, site/js/jquery.tocify.min.js, 4, 4, 4, 4, 4
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java, 146, 208, 177, 25, 2
14, site/community/coding_guide.md, 84, 84, 84, 84, 84
14, bookkeeper-server/src/main/java/org/apache/bookkeeper/client/impl/BookKeeperBuilderImpl.java, 89, 111, 100, 50, 98
14, bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRegionAwareEnsemblePlacementPolicy.java, 1287, 1639, 1463, 163, 30
