Dataset, Balancing, Feature Selection, Training Release, Classifier, Training% of total, Positive% in training, Positive% in testing, TP, FP, TN, FN, Precision, Recall, Auc, kappa
ZOOKEEPER, UnderSampling, BestFirst, 13, RandomForest, 88.65351838324811, 74.80545637645335, 81.68812589413447, 1050.0, 29.0, 227.0, 92.0, 0.9731232622798888, 0.9194395796847635, 0.973571242885289, 0.7359060266470159
ZOOKEEPER, UnderSampling, BestFirst, 13, IBk, 88.65351838324811, 74.80545637645335, 81.68812589413447, 1050.0, 29.0, 227.0, 92.0, 0.9731232622798888, 0.9194395796847635, 0.973571242885289, 0.7359060266470159
ZOOKEEPER, OverSampling, BestFirst, 13, NaiveBayes, 88.65351838324811, 74.80545637645335, 81.68812589413447, 590.0, 13.0, 243.0, 552.0, 0.978441127694859, 0.5166374781085814, 0.6387095008756567, 0.25642358071203036
ZOOKEEPER, OverSampling, BestFirst, 13, RandomForest, 88.65351838324811, 74.80545637645335, 81.68812589413447, 1050.0, 29.0, 227.0, 92.0, 0.9731232622798888, 0.9194395796847635, 0.9730786859676007, 0.7359060266470159
ZOOKEEPER, OverSampling, BestFirst, 13, IBk, 88.65351838324811, 74.80545637645335, 81.68812589413447, 1050.0, 29.0, 227.0, 92.0, 0.9731232622798888, 0.9194395796847635, 0.9730171163528897, 0.7359060266470159
ZOOKEEPER, SMOTE, BestFirst, 13, NaiveBayes, 88.65351838324811, 74.80545637645335, 81.68812589413447, 590.0, 98.0, 158.0, 552.0, 0.8575581395348837, 0.5166374781085814, 0.6393440099605955, 0.07928279909377196
ZOOKEEPER, SMOTE, BestFirst, 13, RandomForest, 88.65351838324811, 74.80545637645335, 81.68812589413447, 1073.0, 36.0, 220.0, 69.0, 0.9675383228133454, 0.9395796847635727, 0.9733762724387041, 0.7609057533122022
ZOOKEEPER, SMOTE, BestFirst, 13, IBk, 88.65351838324811, 74.80545637645335, 81.68812589413447, 1073.0, 36.0, 220.0, 69.0, 0.9675383228133454, 0.9395796847635727, 0.9733762724387041, 0.7609057533122022
ZOOKEEPER, UnderSampling, BestFirst, 14, NaiveBayes, 89.77703293500437, 75.58639720801882, 81.75338560228083, 590.0, 13.0, 243.0, 557.0, 0.978441127694859, 0.5143853530950305, 0.6361329827811683, 0.25397959640586293
ZOOKEEPER, UnderSampling, BestFirst, 14, RandomForest, 89.77703293500437, 75.58639720801882, 81.75338560228083, 1055.0, 29.0, 227.0, 92.0, 0.9732472324723247, 0.9197907585004359, 0.9733339690496948, 0.736145801115019
ZOOKEEPER, UnderSampling, BestFirst, 14, IBk, 89.77703293500437, 75.58639720801882, 81.75338560228083, 1055.0, 29.0, 227.0, 92.0, 0.9732472324723247, 0.9197907585004359, 0.9733339690496948, 0.736145801115019
ZOOKEEPER, OverSampling, BestFirst, 14, NaiveBayes, 89.77703293500437, 75.58639720801882, 81.75338560228083, 590.0, 13.0, 243.0, 557.0, 0.978441127694859, 0.5143853530950305, 0.6361329827811683, 0.25397959640586293
ZOOKEEPER, OverSampling, BestFirst, 14, RandomForest, 89.77703293500437, 75.58639720801882, 81.75338560228083, 1050.0, 28.0, 228.0, 97.0, 0.974025974025974, 0.9154315605928509, 0.9734565714908456, 0.7296695301529266
ZOOKEEPER, OverSampling, BestFirst, 14, IBk, 89.77703293500437, 75.58639720801882, 81.75338560228083, 1050.0, 28.0, 228.0, 97.0, 0.974025974025974, 0.9154315605928509, 0.9733373746730601, 0.7296695301529266
ZOOKEEPER, SMOTE, BestFirst, 14, NaiveBayes, 89.77703293500437, 75.58639720801882, 81.75338560228083, 590.0, 98.0, 158.0, 557.0, 0.8575581395348837, 0.5143853530950305, 0.6392167747384482, 0.07756016915721531
ZOOKEEPER, SMOTE, BestFirst, 14, RandomForest, 89.77703293500437, 75.58639720801882, 81.75338560228083, 1078.0, 36.0, 220.0, 69.0, 0.9676840215439856, 0.939843068875327, 0.973323752179599, 0.7611109399400325
ZOOKEEPER, SMOTE, BestFirst, 14, IBk, 89.77703293500437, 75.58639720801882, 81.75338560228083, 1078.0, 36.0, 220.0, 69.0, 0.9676840215439856, 0.939843068875327, 0.9733067240627724, 0.7611109399400325
ZOOKEEPER, UnderSampling, BestFirst, 15, NaiveBayes, 90.71919619249074, 76.21684640046634, 81.69515669515668, 590.0, 13.0, 244.0, 557.0, 0.978441127694859, 0.5143853530950305, 0.6356219405045814, 0.2546646326130325
ZOOKEEPER, UnderSampling, BestFirst, 15, RandomForest, 90.71919619249074, 76.21684640046634, 81.69515669515668, 1055.0, 29.0, 228.0, 92.0, 0.9732472324723247, 0.9197907585004359, 0.9736378778678264, 0.7368701481348393
ZOOKEEPER, UnderSampling, BestFirst, 15, IBk, 90.71919619249074, 76.21684640046634, 81.69515669515668, 1055.0, 29.0, 228.0, 92.0, 0.9732472324723247, 0.9197907585004359, 0.9734818287598506, 0.7368701481348393
ZOOKEEPER, OverSampling, BestFirst, 15, NaiveBayes, 90.71919619249074, 76.21684640046634, 81.69515669515668, 590.0, 13.0, 244.0, 557.0, 0.978441127694859, 0.5143853530950305, 0.6356219405045814, 0.2546646326130325
ZOOKEEPER, OverSampling, BestFirst, 15, RandomForest, 90.71919619249074, 76.21684640046634, 81.69515669515668, 1055.0, 29.0, 228.0, 92.0, 0.9732472324723247, 0.9197907585004359, 0.9734004118339502, 0.7368701481348393
ZOOKEEPER, OverSampling, BestFirst, 15, IBk, 90.71919619249074, 76.21684640046634, 81.69515669515668, 1055.0, 29.0, 228.0, 92.0, 0.9732472324723247, 0.9197907585004359, 0.9733393491395249, 0.7368701481348393
ZOOKEEPER, SMOTE, BestFirst, 15, NaiveBayes, 90.71919619249074, 76.21684640046634, 81.69515669515668, 590.0, 98.0, 159.0, 557.0, 0.8575581395348837, 0.5143853530950305, 0.638693733271366, 0.07859985491970489
ZOOKEEPER, SMOTE, BestFirst, 15, RandomForest, 90.71919619249074, 76.21684640046634, 81.69515669515668, 1078.0, 36.0, 221.0, 69.0, 0.9676840215439856, 0.939843068875327, 0.973549676198101, 0.7618139751311948
ZOOKEEPER, SMOTE, BestFirst, 15, IBk, 90.71919619249074, 76.21684640046634, 81.69515669515668, 1078.0, 36.0, 221.0, 69.0, 0.9676840215439856, 0.939843068875327, 0.973563245685751, 0.7618139751311948
ZOOKEEPER, UnderSampling, BestFirst, 16, NaiveBayes, 91.47971216060954, 76.72527763088313, 81.68914123491838, 590.0, 13.0, 245.0, 561.0, 0.978441127694859, 0.5125977410947002, 0.6348254635335636, 0.25341001403145996
ZOOKEEPER, UnderSampling, BestFirst, 16, RandomForest, 91.47971216060954, 76.72527763088313, 81.68914123491838, 1056.0, 30.0, 228.0, 95.0, 0.9723756906077348, 0.9174630755864466, 0.9704267943614922, 0.72985347283043
ZOOKEEPER, UnderSampling, BestFirst, 16, IBk, 91.47971216060954, 76.72527763088313, 81.68914123491838, 1056.0, 30.0, 228.0, 95.0, 0.9723756906077348, 0.9174630755864466, 0.9715666861980482, 0.72985347283043
ZOOKEEPER, OverSampling, BestFirst, 16, NaiveBayes, 91.47971216060954, 76.72527763088313, 81.68914123491838, 590.0, 13.0, 245.0, 561.0, 0.978441127694859, 0.5125977410947002, 0.6348254635335636, 0.25341001403145996
ZOOKEEPER, OverSampling, BestFirst, 16, RandomForest, 91.47971216060954, 76.72527763088313, 81.68914123491838, 1056.0, 30.0, 228.0, 95.0, 0.9723756906077348, 0.9174630755864466, 0.9707130301254723, 0.72985347283043
ZOOKEEPER, OverSampling, BestFirst, 16, IBk, 91.47971216060954, 76.72527763088313, 81.68914123491838, 1056.0, 30.0, 228.0, 95.0, 0.9723756906077348, 0.9174630755864466, 0.9718428195232995, 0.72985347283043
ZOOKEEPER, SMOTE, BestFirst, 16, NaiveBayes, 91.47971216060954, 76.72527763088313, 81.68914123491838, 590.0, 98.0, 160.0, 561.0, 0.8575581395348837, 0.5125977410947002, 0.6380868675031486, 0.07826678247921573
ZOOKEEPER, SMOTE, BestFirst, 16, RandomForest, 91.47971216060954, 76.72527763088313, 81.68914123491838, 1079.0, 37.0, 221.0, 72.0, 0.9668458781362007, 0.9374456993918332, 0.9708814041042841, 0.7543376132290206
ZOOKEEPER, SMOTE, BestFirst, 16, IBk, 91.47971216060954, 76.72527763088313, 81.68914123491838, 1079.0, 37.0, 221.0, 72.0, 0.9668458781362007, 0.9374456993918332, 0.9718226146458422, 0.7543376132290206
ZOOKEEPER, UnderSampling, BestFirst, 17, NaiveBayes, 92.0255982192543, 77.14821309790167, 81.99581297976273, 590.0, 13.0, 245.0, 585.0, 0.978441127694859, 0.502127659574468, 0.6304139864753422, 0.2422039150212588
ZOOKEEPER, UnderSampling, BestFirst, 17, RandomForest, 92.0255982192543, 77.14821309790167, 81.99581297976273, 1043.0, 17.0, 241.0, 132.0, 0.9839622641509433, 0.8876595744680851, 0.9665000824674254, 0.7000133472894464
ZOOKEEPER, UnderSampling, BestFirst, 17, IBk, 92.0255982192543, 77.14821309790167, 81.99581297976273, 1043.0, 17.0, 241.0, 132.0, 0.9839622641509433, 0.8876595744680851, 0.9663747319808675, 0.7000133472894464
ZOOKEEPER, OverSampling, BestFirst, 17, NaiveBayes, 92.0255982192543, 77.14821309790167, 81.99581297976273, 590.0, 13.0, 245.0, 585.0, 0.978441127694859, 0.502127659574468, 0.6304139864753422, 0.2422039150212588
ZOOKEEPER, OverSampling, BestFirst, 17, RandomForest, 92.0255982192543, 77.14821309790167, 81.99581297976273, 1058.0, 30.0, 228.0, 117.0, 0.9724264705882353, 0.9004255319148936, 0.9658469404585189, 0.6929639298098323
ZOOKEEPER, OverSampling, BestFirst, 17, IBk, 92.0255982192543, 77.14821309790167, 81.99581297976273, 1043.0, 17.0, 241.0, 132.0, 0.9839622641509433, 0.8876595744680851, 0.9658469404585189, 0.7000133472894464
ZOOKEEPER, SMOTE, BestFirst, 17, NaiveBayes, 92.0255982192543, 77.14821309790167, 81.99581297976273, 590.0, 98.0, 160.0, 585.0, 0.8575581395348837, 0.502127659574468, 0.6166699653636813, 0.07041644861375339
ZOOKEEPER, SMOTE, BestFirst, 17, RandomForest, 92.0255982192543, 77.14821309790167, 81.99581297976273, 1081.0, 37.0, 221.0, 94.0, 0.9669051878354203, 0.92, 0.9661504205838694, 0.7149531787861257
ZOOKEEPER, SMOTE, BestFirst, 17, IBk, 92.0255982192543, 77.14821309790167, 81.99581297976273, 1081.0, 37.0, 221.0, 94.0, 0.9669051878354203, 0.92, 0.966051459673429, 0.7149531787861257
ZOOKEEPER, UnderSampling, BestFirst, 18, NaiveBayes, 92.58114374034004, 77.53478018920423, 82.01388888888889, 590.0, 13.0, 246.0, 591.0, 0.978441127694859, 0.4995766299745978, 0.6290493953491413, 0.24016794301259578
ZOOKEEPER, UnderSampling, BestFirst, 18, RandomForest, 92.58114374034004, 77.53478018920423, 82.01388888888889, 1045.0, 17.0, 242.0, 136.0, 0.9839924670433146, 0.8848433530906011, 0.9656514504101295, 0.6946260166658352
ZOOKEEPER, UnderSampling, BestFirst, 18, IBk, 92.58114374034004, 77.53478018920423, 82.01388888888889, 1045.0, 17.0, 242.0, 136.0, 0.9839924670433146, 0.8848433530906011, 0.965569718744994, 0.6946260166658352
ZOOKEEPER, OverSampling, BestFirst, 18, NaiveBayes, 92.58114374034004, 77.53478018920423, 82.01388888888889, 590.0, 13.0, 246.0, 591.0, 0.978441127694859, 0.4995766299745978, 0.6290493953491413, 0.24016794301259578
ZOOKEEPER, OverSampling, BestFirst, 18, RandomForest, 92.58114374034004, 77.53478018920423, 82.01388888888889, 1045.0, 17.0, 242.0, 136.0, 0.9839924670433146, 0.8848433530906011, 0.9659718385374609, 0.6946260166658352
ZOOKEEPER, OverSampling, BestFirst, 18, IBk, 92.58114374034004, 77.53478018920423, 82.01388888888889, 1045.0, 17.0, 242.0, 136.0, 0.9839924670433146, 0.8848433530906011, 0.9657691440079247, 0.6946260166658352
ZOOKEEPER, SMOTE, BestFirst, 18, NaiveBayes, 92.58114374034004, 77.53478018920423, 82.01388888888889, 590.0, 98.0, 161.0, 591.0, 0.8575581395348837, 0.4995766299745978, 0.6168942621101808, 0.06953364143808904
ZOOKEEPER, SMOTE, BestFirst, 18, RandomForest, 92.58114374034004, 77.53478018920423, 82.01388888888889, 1083.0, 37.0, 222.0, 98.0, 0.9669642857142857, 0.9170194750211685, 0.9659554922044338, 0.7089820359281437
ZOOKEEPER, SMOTE, BestFirst, 18, IBk, 92.58114374034004, 77.53478018920423, 82.01388888888889, 1083.0, 37.0, 222.0, 98.0, 0.9669642857142857, 0.9170194750211685, 0.9659554922044338, 0.7089820359281437
ZOOKEEPER, UnderSampling, BestFirst, 19, NaiveBayes, 93.07120594581635, 77.86707882534776, 81.93771626297578, 590.0, 13.0, 248.0, 594.0, 0.978441127694859, 0.4983108108108108, 0.628756989748369, 0.24013978901699803
ZOOKEEPER, UnderSampling, BestFirst, 19, RandomForest, 93.07120594581635, 77.86707882534776, 81.93771626297578, 1046.0, 19.0, 242.0, 138.0, 0.9821596244131455, 0.8834459459459459, 0.9610936367401884, 0.6883230180591715
ZOOKEEPER, UnderSampling, BestFirst, 19, IBk, 93.07120594581635, 77.86707882534776, 81.93771626297578, 1046.0, 19.0, 242.0, 138.0, 0.9821596244131455, 0.8834459459459459, 0.9631128973801387, 0.6883230180591715
ZOOKEEPER, OverSampling, BestFirst, 19, NaiveBayes, 93.07120594581635, 77.86707882534776, 81.93771626297578, 590.0, 13.0, 248.0, 594.0, 0.978441127694859, 0.4983108108108108, 0.628756989748369, 0.24013978901699803
ZOOKEEPER, OverSampling, BestFirst, 19, RandomForest, 93.07120594581635, 77.86707882534776, 81.93771626297578, 1046.0, 19.0, 242.0, 138.0, 0.9821596244131455, 0.8834459459459459, 0.9606697214455835, 0.6883230180591715
ZOOKEEPER, OverSampling, BestFirst, 19, IBk, 93.07120594581635, 77.86707882534776, 81.93771626297578, 1046.0, 19.0, 242.0, 138.0, 0.9821596244131455, 0.8834459459459459, 0.9629155017086052, 0.6883230180591715
ZOOKEEPER, SMOTE, BestFirst, 19, NaiveBayes, 93.07120594581635, 77.86707882534776, 81.93771626297578, 590.0, 98.0, 163.0, 594.0, 0.8575581395348837, 0.4983108108108108, 0.6259012245003625, 0.07056334676759718
ZOOKEEPER, SMOTE, BestFirst, 19, RandomForest, 93.07120594581635, 77.86707882534776, 81.93771626297578, 1084.0, 39.0, 222.0, 100.0, 0.9652715939447908, 0.9155405405405406, 0.9611033447240344, 0.7021506604127523
ZOOKEEPER, SMOTE, BestFirst, 19, IBk, 93.07120594581635, 77.86707882534776, 81.93771626297578, 1084.0, 39.0, 222.0, 100.0, 0.9652715939447908, 0.9155405405405406, 0.963349124987056, 0.7021506604127523
